"","WT","Date","Diff_PSL"
"1270",11,2014-03-10,-68.3379448344494
"1271",11,2014-03-11,-96.3525312956481
"1272",11,2014-03-12,-84.0026603838633
"1273",11,2014-03-13,71.8859433330654
"1274",11,2014-03-14,143.02133632933
"1275",11,2014-03-15,76.8792581358575
"1276",11,2014-03-16,-19.1156823161873
"1277",11,2014-03-19,-109.220446660445
"1278",11,2014-03-20,-8.27948486446985
"1279",11,2014-03-21,154.000661925835
"1280",11,2014-03-22,122.359770633819
"1281",11,2014-03-23,56.8770999026165
"1282",11,2014-03-24,60.9678293905163
"1283",11,2014-03-25,80.7715861365868
"1284",11,2014-03-26,36.9350653302972
"1285",11,2014-03-27,12.4434307032207
"1286",11,2014-03-28,17.3875246003008
"1287",11,2014-03-29,-4.25574683492596
"1288",11,2014-03-30,-94.861055175701
"1289",11,2014-03-31,-195.239284917217
"1290",11,2014-04-01,-90.5063098522951
"1291",11,2014-04-02,103.475479579211
"1292",11,2014-04-03,56.2776068718522
"1293",11,2014-04-04,69.6732102641545
"1294",11,2014-04-05,-58.3041967618919
"1295",11,2014-04-06,9.62259069144784
"1296",11,2014-04-07,62.0919671116717
"1297",11,2014-04-08,-23.5235490890191
"1298",11,2014-04-09,-68.6054757243255
"1299",11,2014-04-10,25.54639694246
"1300",11,2014-04-11,49.8154216036492
"1301",11,2014-04-12,33.5842066020123
"1302",11,2014-04-13,-4.92949855948973
"1303",11,2014-04-14,-97.1675268320978
"1304",11,2014-04-15,-87.5541244826309
"1305",11,2014-04-16,-41.715813179675
"1306",11,2014-04-17,44.9845398474281
"1307",11,2014-04-18,68.5033578152943
"1308",11,2014-04-19,45.3067810623179
"1309",11,2014-04-20,77.7607302994729
"1310",11,2014-04-21,89.0406970256445
"1311",11,2014-04-22,-19.8881839900278
"1312",11,2014-04-23,-87.4278779824672
"1313",11,2014-04-24,-64.7661512437044
"1314",11,2014-04-25,64.8450624391262
"1315",11,2014-04-26,71.4514473604213
"1316",11,2014-04-27,-32.9935823628475
"1317",11,2014-04-28,32.3734555064002
"1318",11,2014-04-29,4.27008982918051
"1319",11,2014-04-30,-57.4857457697653
"1320",11,2014-05-01,-82.7112786073703
"1321",11,2014-05-02,-106.768374147869
"1322",11,2014-05-03,84.118762426966
"1323",11,2014-05-04,103.421891484744
"1324",11,2014-05-05,13.3297011950053
"1325",11,2014-05-06,-34.1242848157708
"1326",11,2014-05-07,49.5886803075846
"1327",11,2014-05-08,43.1766961532121
"1328",11,2014-05-09,76.243430196002
"1329",11,2014-05-10,49.1214050580165
"1330",11,2014-05-11,33.3739170792105
"1331",11,2014-05-12,-27.5978039786569
"1332",11,2014-05-13,-127.261823364708
"1333",11,2014-05-14,-80.0451643909328
"1334",11,2014-05-15,-3.89246368284512
"1335",11,2014-05-16,55.090089119054
"1336",11,2014-05-17,-43.8917193333036
"1337",11,2014-05-18,-32.3098599050427
"1338",11,2014-05-19,-55.5430885813985
"1339",11,2014-05-20,24.7860977824166
"1340",11,2014-05-21,76.0847138248646
"1341",11,2014-05-22,67.5976594201493
"1342",11,2014-05-23,97.2064105360332
"1343",11,2014-05-24,117.0950218613
"1344",11,2014-05-25,12.0805406488362
"1345",11,2014-05-26,-121.786584716348
"1346",11,2014-05-27,-58.3167758886557
"1347",11,2014-05-28,-15.9983299687592
"1348",11,2014-05-29,30.4823232835624
"1349",11,2014-05-30,-35.7892286154965
"1350",11,2014-05-31,-13.0309837079985
"1351",11,2014-06-01,22.1962293053075
"1352",11,2014-06-02,-80.5646151192923
"1353",11,2014-06-03,-68.1365976505476
"1354",11,2014-06-04,25.4421626460826
"1355",11,2014-06-05,2.4497874736262
"1356",11,2014-06-06,-3.32998523981951
"1357",11,2014-06-07,-5.90687515216996
"1358",11,2014-06-08,-30.2588320179348
"1359",11,2014-06-09,11.3869425620942
"1360",11,2014-06-10,-32.5694819225901
"1361",11,2014-06-11,16.7296819205512
"1362",11,2014-06-12,-13.8899313727452
"1363",11,2014-06-13,0.913552741025342
"1364",11,2014-06-14,93.9786230928439
"1365",11,2014-06-15,114.527576438486
"1366",11,2015-01-21,-68.9824361406354
"1367",11,2015-02-28,50.0823476302612
"1368",11,2015-03-01,-51.4493867675628
"1369",11,2015-03-02,-35.2558774448262
"1370",11,2015-03-03,6.69840782746905
"1371",11,2015-03-04,-118.202033202804
"1372",11,2015-03-05,-91.4714788589627
"1373",11,2015-03-06,-8.3792911053315
"1374",11,2015-03-07,-4.2694836978626
"1375",11,2015-03-08,-0.615602428573766
"1376",11,2015-03-17,83.082282959338
"1377",11,2015-03-18,187.656913193889
"1378",11,2015-03-19,88.1726700718136
"1379",11,2015-03-20,-77.3228055003274
"1380",11,2015-03-21,-112.291081246949
"1381",11,2015-03-22,-36.3373260225635
"1382",11,2015-03-23,43.8486941547599
"1383",11,2015-03-24,125.693643736813
"1384",11,2015-03-25,120.830883024275
"1385",11,2015-03-26,-12.9062905778264
"1386",11,2015-03-27,-49.0303357308148
"1387",11,2015-03-28,18.4167520491756
"1388",11,2015-03-29,89.5816730238585
"1389",11,2015-03-30,24.6818837749597
"1390",11,2015-03-31,-47.8356103412516
"1391",11,2015-04-01,-37.9690923754242
"1392",11,2015-04-02,-61.1711344546347
"1393",11,2015-04-03,-5.38700723300281
"1394",11,2015-04-04,-1.11049596250814
"1395",11,2015-04-05,-32.5298855705187
"1396",11,2015-04-06,35.3764519254182
"1397",11,2015-04-07,-91.1487126684078
"1398",11,2015-04-08,-36.1174702767312
"1399",11,2015-04-09,104.601889658734
"1400",11,2015-04-10,70.7208638512384
"1401",11,2015-04-11,50.8243576022651
"1402",11,2015-04-12,-78.8017557519051
"1403",11,2015-04-13,-7.21204958611634
"1404",11,2015-04-14,232.402013421117
"1405",11,2015-04-15,80.0624188443471
"1406",11,2015-04-21,-99.7850871408737
"1407",11,2015-04-22,-51.5219627495535
"1408",11,2015-04-24,32.8635849496786
"1409",11,2015-04-25,77.1779566020123
"1410",11,2015-05-17,-94.3375200353039
"1411",11,2015-05-18,26.1603838662559
"1412",12,2007-07-15,121.859297648509
"1413",12,2007-07-16,3.54102545244677
"1414",12,2007-07-21,-21.7584135590878
"1415",12,2007-07-22,40.3568528343749
"1416",12,2007-07-23,6.25223304860992
"1417",12,2007-07-24,-22.9425417951716
"1418",12,2007-07-25,-44.3466779439186
"1419",12,2014-06-16,67.9022112380335
"1420",12,2014-06-17,-51.8939244846551
"1421",12,2014-06-18,-69.0424875223252
"1422",12,2015-04-19,-32.1029320017115
"1423",12,2015-05-12,92.4893648048164
"1424",12,2015-05-13,85.5331495495775
"1425",12,2015-05-14,28.4897464900278
"1426",12,2015-05-15,39.9644728432904
"1427",12,2015-05-16,-50.1633942338958
"1428",12,2015-05-19,202.800721017295
"1429",12,2015-05-20,130.469694702551
"1430",12,2015-05-21,-62.7052058817499
"1431",12,2015-05-22,-88.7850922131183
"1432",12,2015-05-23,32.4782198506728
"1433",12,2015-05-24,164.651695138775
"1434",12,2015-05-25,-13.5765969911445
"1435",12,2015-05-26,-78.3055294899386
"1436",12,2015-05-27,14.8810980867565
"1437",12,2015-05-28,92.0113110696257
"1438",12,2015-05-29,-51.4673564052064
"1439",12,2015-05-30,-161.377969789814
"1440",12,2015-05-31,-43.6896113151161
"1441",12,2015-06-01,-77.6358469607221
"1442",12,2015-06-02,19.2250598522951
"1443",12,2015-06-03,55.0063314092695
"1444",12,2015-06-04,28.8315550945408
"1445",12,2015-06-05,17.735736893359
"1446",12,2015-06-06,60.3350663447491
"1447",12,2015-06-07,-0.287398809043225
"1448",12,2015-06-08,-9.05382648919476
"1449",12,2015-06-09,-55.983663619947
"1450",12,2015-06-10,-77.1493644497677
"1451",12,2015-06-11,21.2417741133686
"1452",12,2015-06-12,-23.3323400219087
"1453",12,2015-06-13,71.038803816351
"1454",12,2015-06-14,43.9708727276302
"1455",12,2015-06-15,-122.974244491561
"1456",12,2015-06-16,-55.7733423957106
"1457",12,2015-06-17,32.315668874784
"1458",12,2015-06-18,-21.3116415253317
"1459",12,2015-06-19,-18.8360731821012
"1460",12,2015-06-20,55.4635902755108
"1461",12,2015-06-21,-7.66042444408231
"1462",12,2015-06-22,-60.8005625101359
"1463",12,2015-06-23,-59.290889770331
"1464",12,2015-06-24,-32.1604206399206
"1465",12,2015-06-25,85.396995719042
"1466",12,2015-06-26,156.365308239328
"1467",12,2015-06-27,95.8822913285258
"1468",12,2015-06-28,30.3751990849705
"1469",12,2015-06-29,-2.21279139953549
"1470",12,2015-06-30,-16.974821457552
"1471",12,2015-07-01,-99.1559735635528
"1472",12,2015-07-02,-115.143450231291
"1473",12,2015-07-03,-44.7656440208521
"1474",12,2015-07-04,89.8379892164376
"1475",12,2015-07-05,79.6904254078108
"1476",12,2015-07-06,-31.9140625
"1477",12,2015-07-07,-34.8539312307257
"1478",12,2015-07-11,112.77265003651
"1479",12,2015-07-12,55.5495835700422
"1480",12,2015-07-13,-105.697002820161
"1481",12,2015-07-14,-101.635654216036
"1482",12,2016-07-31,-48.4091475105524
"1483",12,2016-08-09,45.0745503469516
"1484",12,2016-08-24,63.6972868649464
"1485",12,2016-09-21,-120.541371632047
"1486",12,2016-09-22,-135.798557711809
"1487",13,NA,NA
"1488",14,2002-10-20,-120.976326641379
"1489",14,2002-10-21,-70.1194015277433
"1490",14,2002-10-24,79.4698278485594
"1491",14,2002-10-25,50.3012865707715
"1492",14,2002-10-26,-45.7400863293296
"1493",14,2002-10-27,-8.68889486284752
"1494",14,2002-10-28,55.7378012903791
"1495",14,2002-10-29,66.3277344383969
"1496",14,2002-10-30,32.5412498985534
"1497",14,2002-10-31,-19.7251638329762
"1498",14,2002-11-01,-29.7386635692237
"1499",14,2002-11-02,-85.5620320869202
"1500",14,2002-11-03,10.2746408862149
"1501",14,2002-11-04,11.1007052933855
"1502",14,2002-11-05,87.2557455668721
"1503",14,2002-11-06,-6.51619055347692
"1504",14,2002-11-07,30.5259900990059
"1505",14,2002-11-08,62.1169858789217
"1506",14,2002-11-09,4.68447948789981
"1507",14,2002-11-10,-37.0074840731977
"1508",14,2002-11-11,-88.2837937226141
"1509",14,2002-11-12,-67.8076737745432
"1510",14,2002-11-13,-31.7976256898255
"1511",14,2002-11-14,-42.0170972143387
"1512",14,2002-11-15,-99.7089212891588
"1513",14,2002-11-16,-77.0629438199976
"1514",14,2002-11-17,-30.7823037554772
"1515",14,2002-11-18,15.2677654804429
"1516",14,2002-11-19,82.464451286316
"1517",14,2002-11-20,-41.1009880701167
"1518",14,2002-11-21,-10.3186133034324
"1519",14,2002-11-22,127.812696548848
"1520",14,2002-11-23,-2.71967441364541
"1521",14,2002-11-24,-42.9007060542208
"1522",14,2002-11-25,-7.01431636503548
"1523",14,2002-11-26,-113.279412585209
"1524",14,2002-11-27,-39.7588840082753
"1525",14,2002-11-28,-68.5766540537297
"1526",14,2002-11-29,-154.165273494567
"1527",14,2002-11-30,75.6618763695005
"1528",14,2002-12-01,232.764523058358
"1529",14,2002-12-02,93.8357764567481
"1530",14,2002-12-03,-29.4958052670117
"1531",14,2002-12-04,-76.9010002434661
"1532",14,2002-12-05,-133.191832951226
"1533",14,2002-12-06,-48.2071713703044
"1534",14,2002-12-07,22.3336841624696
"1535",14,2002-12-08,107.722442582366
"1536",14,2002-12-09,142.876275665476
"1537",14,2002-12-10,80.0335540598171
"1538",14,2002-12-11,51.1045424342592
"1539",14,2002-12-12,36.0985191628861
"1540",14,2002-12-13,114.978126014437
"1541",14,2002-12-14,84.7448960700422
"1542",14,2002-12-15,-54.9712772378698
"1543",14,2002-12-16,-124.395566618638
"1544",14,2002-12-17,-117.591749005849
"1545",14,2002-12-18,-110.092256228701
"1546",14,2002-12-19,-71.2271737035335
"1547",14,2002-12-20,29.9685813483957
"1548",14,2002-12-21,97.6712422394921
"1549",14,2002-12-22,32.8657419148658
"1550",14,2002-12-23,-1.74658765824279
"1551",14,2002-12-24,-23.3475097894116
"1552",14,2002-12-25,-29.0206439701287
"1553",14,2002-12-26,20.2763895370008
"1554",14,2002-12-27,34.2074490748346
"1555",14,2002-12-28,-101.556366407647
"1556",14,2002-12-31,8.60743106841983
"1557",14,2003-01-01,83.9973814620171
"1558",14,2003-01-02,-11.4504316466482
"1559",14,2003-01-03,-26.3727327138477
"1560",14,2003-01-04,82.9196356111061
"1561",14,2003-01-05,113.945113415029
"1562",14,2003-01-06,-99.3683680612012
"1563",14,2003-01-07,-103.458822380693
"1564",14,2003-01-10,107.941183705974
"1565",14,2004-12-13,-63.2845241235191
"1566",14,2004-12-19,-31.3707532766566
"1567",14,2004-12-20,-0.452054759778548
"1568",14,2004-12-21,17.9275140500831
"1569",14,2004-12-22,62.0975465630472
"1570",14,2004-12-23,87.9878799099242
"1571",14,2004-12-24,-119.243136006742
"1572",14,2004-12-25,-150.612846940436
"1573",14,2004-12-26,13.9135096270911
"1574",14,2004-12-27,84.6550225207029
"1575",14,2004-12-28,-5.73931154642196
"1576",14,2004-12-29,-48.4775997707329
"1577",14,2004-12-30,-15.1654725795379
"1578",14,2004-12-31,50.1313529662439
"1579",14,2005-01-01,-16.0273722812854
"1580",14,2005-01-02,-61.8667588966928
"1581",14,2005-01-03,-3.82342050803709
"1582",14,2005-01-04,65.8396871449513
"1583",14,2005-01-07,-13.9934948669106
"1584",14,2006-11-10,25.9632986223878
"1585",14,2006-11-11,127.95859413041
"1586",14,2006-11-12,92.9992239490384
"1587",14,2006-11-13,-74.5368332555663
"1588",14,2006-11-14,-92.8467273981369
"1589",14,2006-11-15,6.03474730157177
"1590",14,2006-11-16,68.8689145938115
"1591",14,2006-11-17,45.4856874391407
"1592",14,2006-11-18,-34.4785076996486
"1593",14,2006-11-19,-73.2642276010447
"1594",14,2006-11-20,-47.2443051554146
"1595",14,2006-11-21,12.5359722447756
"1596",14,2006-11-22,9.65221250608738
"1597",14,2006-11-23,-113.77982089961
"1598",14,2006-11-24,-89.7534820848959
"1599",14,2006-11-25,-66.509400107534
"1600",14,2006-11-26,64.9513421116717
"1601",14,2006-11-27,64.9779358058731
"1602",14,2006-11-28,-9.25628702726681
"1603",14,2006-11-29,-76.3952521404717
"1604",14,2006-11-30,-64.6628705262992
"1605",14,2006-12-01,-95.4323390074715
"1606",14,2006-12-02,-0.972131908376468
"1607",14,2006-12-03,-55.1980400908942
"1608",14,2006-12-04,45.5934938524588
"1609",14,2006-12-05,92.9459503327525
"1610",14,2006-12-06,92.3512226606836
"1611",14,2006-12-07,173.538635164747
"1612",14,2006-12-08,20.3978681423469
"1613",14,2006-12-09,-32.7190999837767
"1614",14,2006-12-10,2.40445443110366
"1615",14,2006-12-11,30.5271148656902
"1616",14,2006-12-12,83.904900787209
"1617",14,2006-12-13,19.7717712729209
"1618",14,2006-12-14,-60.2257636239956
"1619",14,2006-12-15,-65.2696155758022
"1620",14,2006-12-16,-82.8124568860658
"1621",14,2006-12-17,8.68714494400774
"1622",14,2006-12-18,20.6868165172054
"1623",14,2006-12-19,-11.0210497484222
"1624",14,2006-12-20,-27.6651923388999
"1625",14,2006-12-21,0.505581987497862
"1626",14,2006-12-22,46.4778901558166
"1627",14,2006-12-23,60.6773276456806
"1628",14,2006-12-24,8.63769451995904
"1629",14,2006-12-25,-158.459597163601
"1630",14,2006-12-26,-158.875623884116
"1631",14,2006-12-27,3.05259140155977
"1632",14,2006-12-28,46.5411167525599
"1633",14,2006-12-29,37.6808211430762
"1634",14,2006-12-30,8.02988683857257
"1635",14,2009-10-17,-74.8454897743941
"1636",14,2009-10-18,-8.30870597304602
"1637",14,2009-10-19,20.2452612704801
"1638",14,2009-10-20,64.0970279276953
"1639",14,2009-10-21,24.5340942521434
"1640",14,2009-10-22,4.55422212304256
"1641",14,2009-10-23,-68.8572573445854
"1642",14,2009-10-24,-93.1012429496041
"1643",14,2009-10-25,-19.2569020349765
"1644",14,2009-10-26,21.144930053968
"1645",14,2009-10-27,11.7508153607341
"1646",14,2009-10-28,22.7534795487736
"1647",14,2009-10-29,24.6889912351908
"1648",14,2009-10-30,94.7981050154194
"1649",14,2009-10-31,-20.1363085335179
"1650",14,2009-11-01,-16.2313380031701
"1651",14,2009-11-02,87.8992680774245
"1652",14,2009-11-03,91.6900056808954
"1653",14,2009-11-04,3.75156731861352
"1654",14,2009-11-05,-17.6357176188903
"1655",14,2009-11-06,84.0591459888819
"1656",14,2009-11-07,-105.447298277475
"1657",14,2009-11-08,-243.993712972719
"1658",14,2009-11-09,-131.748115667113
"1659",14,2009-11-10,63.9469939437695
"1660",14,2009-11-11,117.740077452923
"1661",14,2009-11-12,-8.90733672496572
"1662",14,2009-11-13,-92.6086953213671
"1663",14,2009-11-14,-80.7094500689855
"1664",14,2009-11-15,-12.6007205100614
"1665",14,2009-11-16,31.1932151334913
"1666",14,2009-11-17,9.03207170103269
"1667",14,2009-11-18,30.9295099720039
"1668",14,2009-11-19,-45.2998447898135
"1669",14,2009-11-20,25.9664269193308
"1670",14,2009-11-21,91.6777892184764
"1671",14,2009-11-22,-8.59627470176201
"1672",14,2009-11-23,-118.000057062571
"1673",14,2009-11-24,11.1934091462463
"1674",14,2009-11-25,-21.4078693089541
"1675",14,2009-11-26,30.2255467862269
"1676",14,2009-11-27,58.5455321274931
"1677",14,2009-11-28,41.2963259312673
"1678",14,2009-11-29,39.1799880295439
"1679",14,2009-11-30,10.561390450006
"1680",14,2009-12-01,44.2197187956481
"1681",14,2009-12-02,-36.6364201225369
"1682",14,2009-12-03,-47.2262061759538
"1683",14,2009-12-04,7.46381345357804
"1684",14,2009-12-05,44.5595264060248
"1685",14,2009-12-06,-9.00073166897346
"1686",14,2009-12-07,-62.0281686211529
"1687",14,2009-12-08,-67.1356998660922
"1688",14,2009-12-09,-24.2164408679673
"1689",14,2009-12-10,-78.1495559263858
"1690",14,2009-12-11,-61.1453396364232
"1691",14,2009-12-12,-2.52669513877481
"1692",14,2009-12-13,58.2817762437044
"1693",14,2009-12-14,27.6020608464605
"1694",14,2009-12-15,-13.8759294858901
"1695",14,2009-12-16,80.6260398068553
"1696",14,2009-12-17,106.886393493347
"1697",14,2009-12-18,12.2595193049056
"1698",14,2009-12-19,-28.8968270674523
"1699",14,2009-12-20,-18.4271780149284
"1700",14,2009-12-21,115.890896364232
"1701",14,2009-12-22,40.7089605989313
"1702",14,2009-12-23,-34.86590549424
"1703",14,2009-12-24,-64.6910708488867
"1704",14,2009-12-25,-29.6216459888819
"1705",14,2009-12-26,14.3401423774485
"1706",14,2009-12-27,55.9876478554652
"1707",14,2009-12-28,-23.9192234925431
"1708",14,2009-12-29,-98.1209054435021
"1709",14,2009-12-30,-9.38512416815502
"1710",14,2009-12-31,73.7989102316933
"1711",14,2010-01-01,40.2740918174823
"1712",14,2010-01-02,-74.7817699034204
"1713",14,2010-01-03,-97.9637665354676
"1714",14,2010-01-04,-33.5485856090818
"1715",14,2010-01-05,-25.0423087262607
"1716",14,2010-01-06,19.101788214175
"1717",14,2010-01-07,6.78073009657965
"1718",14,2010-01-08,-27.2454223137465
"1719",14,2010-01-09,-119.930637274796
"1720",14,2010-01-10,-103.374468684066
"1721",14,2010-01-11,88.7588992249657
"1722",14,2010-01-12,119.327904358055
"1723",14,2010-01-13,49.1100394619425
"1724",14,2010-01-14,-24.2371152714622
"1725",14,2010-01-15,-34.5034592598677
"1726",14,2010-01-16,-14.5810237786063
"1727",14,2010-01-17,-0.519468481172225
"1728",14,2010-01-18,54.2611348096834
"1729",14,2010-01-19,-3.8542723380815
"1730",14,2010-01-20,-30.7911484539945
"1731",14,2010-01-21,10.9070843816007
"1732",14,2010-01-22,18.3897944225755
"1733",14,2010-01-23,-10.2517854244506
"1734",14,2010-01-24,3.42956576652068
"1735",14,2015-05-08,-81.8470482166158
"1736",14,2015-05-09,34.7124223949068
"1737",14,2015-05-10,-6.58334812732937
"1738",14,2015-10-21,70.9647657644819
"1739",14,2015-10-22,1.17572228534846
"1740",14,2015-10-23,-53.0284970479697
"1741",14,2015-10-24,-15.7696193799638
"1742",14,2015-10-25,-0.146454258647282
"1743",14,2015-10-26,-70.6193812388374
"1744",14,2015-10-27,-77.8817308472644
"1745",14,2015-10-28,-78.4859981131303
"1746",14,2015-10-29,-46.1135659288266
"1747",14,2015-10-30,39.8462100308388
"1748",14,2015-10-31,72.7363430246769
"1749",14,2015-11-01,95.400443566381
"1750",14,2015-11-02,-12.5268739348394
"1751",14,2015-11-03,-120.32971767975
"1752",14,2015-11-04,-88.8921986589121
"1753",14,2015-11-05,-39.7677464595763
"1754",14,2015-11-06,7.97036296867009
"1755",14,2015-11-07,31.4096204958623
"1756",14,2015-11-08,-98.9150427081622
"1757",14,2015-11-09,-97.2619552426622
"1758",14,2015-11-10,59.9354635002528
"1759",14,2015-11-11,102.023200373311
"1760",14,2015-11-12,-20.5987512173306
"1761",14,2015-11-13,-106.240100277966
"1762",14,2015-11-14,-11.3535799788951
"1763",14,2015-11-15,79.1381091746443
"1764",14,2015-11-16,45.2010111487616
"1765",14,2015-11-17,-16.5108444246143
"1766",14,2015-11-18,-48.8988572269009
"1767",14,2015-11-19,-50.2752216563968
"1768",14,2015-11-20,36.3075051229534
"1769",14,2015-11-21,102.130226931506
"1770",14,2015-11-22,33.5225840975472
"1771",14,2015-11-23,-3.98710132282577
"1772",14,2015-11-24,-11.3740134515538
"1773",14,2015-11-25,-59.568399001786
"1774",14,2015-11-26,-72.0001090529113
"1775",14,2015-11-27,-69.5081700921146
"1776",14,2015-11-30,14.8407840143627
"1777",14,2015-12-01,-58.987219252158
"1778",14,2015-12-02,-8.74564675985312
"1779",14,2015-12-03,71.5130850815622
"1780",14,2015-12-04,95.3639615626453
"1781",14,2015-12-05,67.9576988820918
"1782",14,2015-12-06,99.9703388755879
"1783",14,2015-12-07,72.4188646323601
"1784",14,2015-12-08,-76.3472701266001
"1785",14,2015-12-09,-112.561250963729
"1786",14,2015-12-10,-16.0803352235816
"1787",14,2015-12-11,11.077161276582
"1788",14,2015-12-12,-4.34198866864608
"1789",14,2015-12-13,-89.4846362197713
"1790",14,2015-12-14,-116.88328548531
"1791",14,2015-12-15,-118.051029155162
"1792",14,2015-12-16,-67.261440411472
"1793",14,2015-12-17,-8.97097290414968
"1794",14,2015-12-18,70.884340508841
"1795",14,2015-12-19,197.402344384027
"1796",14,2015-12-20,114.214198942951
"1797",14,2015-12-21,-108.698694408376
"1798",14,2015-12-22,-126.086996327707
"1799",14,2015-12-23,-10.9723043641425
"1800",14,2015-12-24,1.04118522764475
"1801",14,2015-12-25,7.93959356233245
"1802",14,2015-12-26,-72.6859973523096
"1803",14,2015-12-27,-149.557482297911
"1804",15,NA,NA
"1805",16,NA,NA
"1806",17,1998-12-23,14.2619095926057
"1807",17,1998-12-24,7.42006801857497
"1808",17,1998-12-25,-10.0919810602936
"1809",17,2001-12-25,28.2337168783561
"1810",17,2001-12-28,-79.835392235429
"1811",17,2001-12-29,1.07136118324706
"1812",17,2001-12-30,47.8045036317199
"1813",17,2001-12-31,35.2832750872476
"1814",17,2002-01-01,-25.3633566994104
"1815",17,2002-01-20,-47.8629027349525
"1816",17,2002-01-21,74.0648763390782
"1817",17,2002-02-14,-41.4871837465471
"1818",17,2002-02-15,-44.8896219668095
"1819",17,2002-02-16,82.0174877759273
"1820",17,2002-02-17,106.852906640561
"1821",17,2002-02-18,-57.6489383825683
"1822",17,2002-02-19,-77.9544260266121
"1823",17,2002-02-20,182.194522500402
"1824",17,2003-01-11,66.7390909044771
"1825",17,2003-01-12,-48.4765003651992
"1826",17,2003-01-13,-116.086651416161
"1827",17,2003-03-07,-33.983179222123
"1828",17,2003-03-08,36.0955075271922
"1829",17,2004-12-09,74.5502340833482
"1830",17,2004-12-10,62.9802246489999
"1831",17,2004-12-11,46.0467038122879
"1832",17,2005-02-09,92.4239013553015
"1833",17,2005-02-10,70.6943525807437
"1834",17,2005-03-04,67.1643465447996
"1835",17,2005-03-05,166.307957819357
"1836",17,2005-03-06,108.977750669525
"1837",17,2006-02-10,32.3200614246743
"1838",17,2006-02-11,69.7690944043279
"1839",17,2006-02-12,-9.15600653304136
"1840",17,2006-02-13,-32.9200401213166
"1841",17,2007-02-03,-74.1700959158334
"1842",17,2007-02-04,-119.306765845642
"1843",17,2008-01-10,-110.982349912752
"1844",17,2008-01-11,-93.4510289015598
"1845",17,2008-01-12,35.3464560339198
"1846",17,2008-01-24,65.0014265642676
"1847",17,2008-01-25,119.615588479966
"1848",17,2008-01-26,110.409699115393
"1849",17,2008-01-27,103.004920061678
"1850",17,2008-01-28,35.0122608444362
"1851",17,2010-01-25,-38.6289094201493
"1852",17,2010-01-26,-72.8001732166013
"1853",17,2010-02-15,-1.59222706337459
"1854",17,2010-03-11,-48.7819486994849
"1855",17,2010-03-12,-76.0094343450619
"1856",17,2010-03-13,-53.2136080283235
"1857",17,2010-03-14,25.5639367087279
"1858",17,2010-03-15,24.5380087445228
"1859",17,2012-01-19,-75.5479515805055
"1860",17,2012-12-15,73.437805601774
"1861",17,2012-12-16,-59.7025188686966
"1862",17,2013-01-12,-36.7567612806452
"1863",17,2013-01-13,-57.9464930611866
"1864",17,2013-01-14,-34.6732546461571
"1865",17,2013-01-15,-8.53820909754722
"1866",17,2013-01-16,-134.354669239983
"1867",17,2013-01-28,-68.9686726485234
"1868",17,2013-01-29,96.1768191547744
"1869",17,2013-03-06,-16.2174489733879
"1870",17,2013-03-07,79.840733292076
"1871",17,2013-12-30,16.2492150726321
"1872",17,2013-12-31,36.7422952848574
"1873",17,2014-01-05,5.44013502271264
"1874",17,2014-01-07,4.13888268949813
"1875",17,2014-01-08,58.3363394741173
"1876",17,2014-01-09,86.6813993771211
"1877",17,2014-01-10,-38.8660969708581
"1878",17,2014-01-11,-59.2432590082753
"1879",17,2014-01-31,-24.010157137629
"1880",17,2016-02-19,91.2840029520303
"1881",17,2016-02-20,85.1621591462463
"1882",18,NA,NA
"1883",19,2000-08-02,3.20750486933684
"1884",19,2000-08-03,2.29937941284152
"1885",19,2000-08-04,-141.378004027356
"1886",19,2000-08-05,-79.2774952828186
"1887",19,2000-08-06,141.275162057689
"1888",19,2000-08-07,158.45439559326
"1889",19,2000-08-08,-9.97937631879176
"1890",19,2000-08-09,-140.202873924674
"1891",19,2000-08-10,-96.2947142306512
"1892",19,2000-08-11,-19.1452166348754
"1893",19,2000-08-12,55.8334698608087
"1894",19,2000-08-13,47.0943789563462
"1895",19,2000-08-14,-37.3583237806452
"1896",19,2000-08-15,-59.6044790314045
"1897",19,2000-08-16,-11.7597894010687
"1898",19,2000-08-17,-46.4216340691491
"1899",19,2000-08-18,-67.3796448932699
"1900",19,2000-08-19,-162.456589332098
"1901",19,2000-08-20,-76.6196792322589
"1902",19,2000-08-21,79.6221620881261
"1903",19,2000-08-22,166.340108139921
"1904",19,2000-08-23,102.959569266342
"1905",19,2000-08-24,46.4143947309785
"1906",19,2000-08-25,120.900963469801
"1907",19,2000-08-26,46.3796157279721
"1908",19,2000-08-27,-19.4851117412036
"1909",19,2000-08-28,-119.577901821933
"1910",19,2000-08-29,-153.135083590329
"1911",19,2000-08-30,59.067688889787
"1912",19,2000-08-31,53.0059230948682
"1913",19,2000-09-01,72.9320803238079
"1914",19,2000-09-02,-24.568358423945
"1915",19,2000-09-03,-20.2428735189169
"1916",19,2000-09-04,-17.4569177588855
"1917",19,2000-09-05,74.5674796603707
"1918",19,2000-09-06,128.83821746672
"1919",19,2000-09-07,55.4727532563702
"1920",19,2000-09-08,-49.9348573689349
"1921",19,2000-09-09,-164.48664989449
"1922",19,2000-09-10,-64.587738141141
"1923",19,2000-09-11,96.0894728432904
"1924",19,2000-09-12,65.6510636463208
"1925",19,2000-09-13,-57.3888433797256
"1926",19,2000-09-14,-38.4960804353905
"1927",19,2000-09-15,86.4207324805175
