,Date,Year,Month,Day,WT,Train_or_Test,SPI,Tertile
9075,2003-11-05 GMT,2003,11,5,2,train,0.106263211436325,T2
9076,2003-11-06 GMT,2003,11,6,2,train,0.22522316401921,T2
9077,2003-11-07 GMT,2003,11,7,2,train,0.28176317326891,T2
9078,2003-11-08 GMT,2003,11,8,2,train,0.297200363555611,T2
9079,2003-11-09 GMT,2003,11,9,2,train,0.18953706889839,T2
9080,2003-11-10 GMT,2003,11,10,2,train,-0.290329834551416,T2
9081,2003-11-11 GMT,2003,11,11,4,train,-0.00189165327289067,T2
9082,2003-11-12 GMT,2003,11,12,1,train,-0.129614787359616,T2
9083,2003-11-13 GMT,2003,11,13,1,train,-0.30720392191318,T3
9084,2003-11-14 GMT,2003,11,14,1,train,-0.564748816077841,T3
9085,2003-11-15 GMT,2003,11,15,1,train,0.271884505877849,T2
9086,2003-11-16 GMT,2003,11,16,1,train,1.13476955926414,T1
9087,2003-11-17 GMT,2003,11,17,1,train,1.10356431423266,T1
9088,2003-11-18 GMT,2003,11,18,2,train,0.748083540478151,T1
9089,2003-11-19 GMT,2003,11,19,1,train,0.96198268598776,T1
9090,2003-11-20 GMT,2003,11,20,1,train,0.588975549225566,T1
9091,2003-11-21 GMT,2003,11,21,2,train,0.593739997421829,T1
9092,2003-11-22 GMT,2003,11,22,2,train,0.629274840218958,T1
9093,2003-11-23 GMT,2003,11,23,1,train,1.01215119110198,T1
9094,2003-11-24 GMT,2003,11,24,2,train,1.07649014829199,T1
9095,2003-11-25 GMT,2003,11,25,1,train,0.706668763597539,T1
9096,2003-11-26 GMT,2003,11,26,1,train,0.0751903121880785,T2
9097,2003-11-27 GMT,2003,11,27,1,train,-0.73864172197121,T3
9098,2003-11-28 GMT,2003,11,28,3,train,-0.0735568948916799,T2
9099,2003-11-29 GMT,2003,11,29,3,train,1.26122595513995,T1
9100,2003-11-30 GMT,2003,11,30,5,train,0.774836295230977,T1
9101,2003-12-01 GMT,2003,12,1,2,train,0.153860427047802,T2
9102,2003-12-02 GMT,2003,12,2,1,train,0.542011702719545,T1
9103,2003-12-03 GMT,2003,12,3,3,train,0.36872380612094,T2
9104,2003-12-04 GMT,2003,12,4,2,train,0.00878108881754767,T2
9105,2003-12-05 GMT,2003,12,5,2,train,-0.0668639795683581,T2
9106,2003-12-06 GMT,2003,12,6,1,train,0.679282639739258,T1
9107,2003-12-07 GMT,2003,12,7,1,train,0.524485339711864,T1
9108,2003-12-08 GMT,2003,12,8,2,train,0.388622939956523,T2
9109,2003-12-09 GMT,2003,12,9,2,train,0.385125229971171,T2
9110,2003-12-10 GMT,2003,12,10,1,train,0.498205248470572,T1
9111,2003-12-11 GMT,2003,12,11,1,train,0.97837465656776,T1
9112,2003-12-12 GMT,2003,12,12,1,train,1.05513521084089,T1
9113,2003-12-13 GMT,2003,12,13,2,train,0.719421225138727,T1
9114,2003-12-14 GMT,2003,12,14,2,train,-0.219439761091542,T2
9115,2003-12-15 GMT,2003,12,15,4,train,-0.18329990899965,T2
9116,2003-12-16 GMT,2003,12,16,4,train,0.115801561099082,T2
9117,2003-12-17 GMT,2003,12,17,4,train,0.147176964994711,T2
9118,2003-12-18 GMT,2003,12,18,4,train,0.358514274271805,T2
9119,2003-12-19 GMT,2003,12,19,4,train,1.02790979257653,T1
9120,2003-12-20 GMT,2003,12,20,1,train,1.41921846050532,T1
9121,2003-12-21 GMT,2003,12,21,1,train,1.0253763161547,T1
9122,2003-12-22 GMT,2003,12,22,1,train,-0.0085845685962125,T2
9123,2003-12-23 GMT,2003,12,23,1,train,-0.833571461627704,T3
9124,2003-12-24 GMT,2003,12,24,4,train,-1.70140057534464,T3
9125,2003-12-25 GMT,2003,12,25,4,train,-1.24893870229358,T3
9126,2003-12-26 GMT,2003,12,26,1,train,-0.389371746758256,T3
9127,2003-12-27 GMT,2003,12,27,1,train,-0.280602419484045,T2
9128,2003-12-28 GMT,2003,12,28,2,train,-0.460725030459433,T3
9129,2003-12-29 GMT,2003,12,29,2,train,-0.494492111723423,T3
9130,2003-12-30 GMT,2003,12,30,4,train,-0.369954729704438,T3
9131,2003-12-31 GMT,2003,12,31,4,train,0.443262841889856,T1
9132,2004-01-01 GMT,2004,1,1,4,train,0.330976898089833,T2
9133,2004-01-02 GMT,2004,1,2,4,train,-0.16051752774371,T2
9134,2004-01-03 GMT,2004,1,3,4,train,-1.05733982125814,T3
9135,2004-01-04 GMT,2004,1,4,4,train,-2.30963343525686,T3
9136,2004-01-05 GMT,2004,1,5,4,train,-3.25105625771964,T3
9137,2004-01-06 GMT,2004,1,6,4,train,-2.36602219218287,T3
9138,2004-01-07 GMT,2004,1,7,1,train,-1.34035182542426,T3
9139,2004-01-08 GMT,2004,1,8,1,train,-0.592144393206354,T3
9140,2004-01-09 GMT,2004,1,9,4,train,-0.279486933596825,T2
9141,2004-01-10 GMT,2004,1,10,1,train,-0.0434576824771931,T2
9142,2004-01-11 GMT,2004,1,11,1,train,0.0828380078046991,T2
9143,2004-01-12 GMT,2004,1,12,2,train,-0.24316746937055,T2
9144,2004-01-13 GMT,2004,1,13,1,train,-0.0241824644768354,T2
9145,2004-01-14 GMT,2004,1,14,1,train,0.19577622725064,T2
9146,2004-01-15 GMT,2004,1,15,1,train,0.17091412654395,T2
9147,2004-01-16 GMT,2004,1,16,2,train,0.110715701714976,T2
9148,2004-01-17 GMT,2004,1,17,2,train,-0.483989528497137,T3
9149,2004-01-18 GMT,2004,1,18,1,train,-1.16514491496882,T3
9150,2004-01-19 GMT,2004,1,19,1,train,-0.436685364262812,T3
9151,2004-01-20 GMT,2004,1,20,1,train,0.170904673273719,T2
9152,2004-01-21 GMT,2004,1,21,1,train,0.65889193585168,T1
9153,2004-01-22 GMT,2004,1,22,2,train,0.287973971810467,T2
9154,2004-01-23 GMT,2004,1,23,1,train,0.154021132641724,T2
9155,2004-01-24 GMT,2004,1,24,1,train,0.122494476422404,T2
9156,2004-01-25 GMT,2004,1,25,2,train,0.0528995009841338,T2
9157,2004-01-26 GMT,2004,1,26,2,train,0.349609293714504,T2
9158,2004-01-27 GMT,2004,1,27,4,train,0.41983763825823,T2
9159,2004-01-28 GMT,2004,1,28,1,train,0.828994080382546,T1
9160,2004-01-29 GMT,2004,1,29,2,train,0.741712036342672,T1
9161,2004-01-30 GMT,2004,1,30,4,train,0.802865241464945,T1
9162,2004-01-31 GMT,2004,1,31,4,train,0.949239677716802,T1
9163,2004-02-01 GMT,2004,2,1,4,train,0.54040464678033,T1
9164,2004-02-02 GMT,2004,2,2,4,train,0.777719542651334,T1
9165,2004-02-03 GMT,2004,2,3,4,train,0.483221815154943,T1
9166,2004-02-04 GMT,2004,2,4,4,train,0.391024070595116,T2
9167,2004-02-05 GMT,2004,2,5,4,train,0.399929051152417,T2
9168,2004-02-06 GMT,2004,2,6,4,train,0.491030216365485,T1
9169,2004-02-07 GMT,2004,2,7,4,train,0.380975244339902,T2
9170,2004-02-08 GMT,2004,2,8,4,train,0.202762193951113,T2
9171,2004-02-09 GMT,2004,2,9,1,train,0.736456018094414,T1
9172,2004-02-10 GMT,2004,2,10,1,train,0.556333407119026,T1
9173,2004-02-11 GMT,2004,2,11,1,train,0.108484729940535,T2
9174,2004-02-12 GMT,2004,2,12,2,train,0.12424333141508,T2
9175,2004-02-13 GMT,2004,2,13,2,train,-0.65599178034437,T3
9176,2004-02-14 GMT,2004,2,14,2,train,-0.983434154594683,T3
9177,2004-02-15 GMT,2004,2,15,1,train,-0.629409184455696,T3
9178,2004-02-16 GMT,2004,2,16,1,train,0.320304155999394,T2
9179,2004-02-17 GMT,2004,2,17,1,train,0.431143749454124,T1
9180,2004-02-18 GMT,2004,2,18,1,train,0.315038684480905,T2
9181,2004-02-19 GMT,2004,2,19,1,train,-0.70599957986467,T3
9182,2004-02-20 GMT,2004,2,20,2,train,-1.4527984748182,T3
9183,2004-02-21 GMT,2004,2,21,2,train,-1.79425059555038,T3
9184,2004-02-22 GMT,2004,2,22,1,train,-1.6047314339657,T3
9185,2004-02-23 GMT,2004,2,23,1,train,-0.525073440919675,T3
9186,2004-02-24 GMT,2004,2,24,2,train,1.0291954373279,T1
9187,2004-02-25 GMT,2004,2,25,2,train,1.46032127946832,T1
9188,2004-02-26 GMT,2004,2,26,4,train,1.20308834322127,T1
9189,2004-02-27 GMT,2004,2,27,1,train,1.31076109114872,T1
9190,2004-02-28 GMT,2004,2,28,1,train,1.25359716606379,T1
9191,2004-02-29 GMT,2004,2,29,2,train,1.06040068235937,T1
9192,2004-03-01 GMT,2004,3,1,4,train,1.00802011201117,T1
9193,2004-03-02 GMT,2004,3,2,4,train,0.616219874030388,T1
9194,2004-03-03 GMT,2004,3,3,4,train,0.618762803722441,T1
9195,2004-03-04 GMT,2004,3,4,4,train,-0.0902797299297538,T2
9196,2004-03-05 GMT,2004,3,5,4,train,-1.10878451785351,T3
9197,2004-03-06 GMT,2004,3,6,1,train,-1.66828576972657,T3
9198,2004-03-07 GMT,2004,3,7,1,train,-1.23539216605301,T3
9199,2004-03-08 GMT,2004,3,8,1,train,-0.649780981802813,T3
9200,2004-03-09 GMT,2004,3,9,2,train,0.00416789294497556,T2
9201,2004-03-10 GMT,2004,3,10,2,train,0.566353873563548,T1
9202,2004-03-11 GMT,2004,3,11,1,train,0.578000302487746,T1
9203,2004-03-12 GMT,2004,3,12,1,train,0.549791744119396,T1
9204,2004-03-13 GMT,2004,3,13,2,train,0.286054957953639,T2
9205,2004-03-14 GMT,2004,3,14,2,train,0.316475581555969,T2
9206,2004-03-15 GMT,2004,3,15,4,train,0.467775171598011,T1
9207,2004-03-16 GMT,2004,3,16,4,train,0.547409520021264,T1
9208,2004-03-17 GMT,2004,3,17,4,train,0.643624904429131,T1
9209,2004-03-18 GMT,2004,3,18,4,train,1.26282355780894,T1
9210,2004-03-19 GMT,2004,3,19,4,train,1.62483654129285,T1
9211,2004-03-20 GMT,2004,3,20,4,train,0.579106335104736,T1
9212,2004-03-21 GMT,2004,3,21,4,train,0.797921181134299,T1
9213,2004-03-22 GMT,2004,3,22,4,train,1.2376684057251,T1
9214,2004-03-23 GMT,2004,3,23,4,train,0.523672358472025,T1
9215,2004-03-24 GMT,2004,3,24,4,train,-0.173251082744437,T2
9216,2004-03-25 GMT,2004,3,25,1,train,-0.960831385473126,T3
9217,2004-03-26 GMT,2004,3,26,1,train,-1.09796052343938,T3
9218,2004-03-27 GMT,2004,3,27,1,train,-1.45758182955493,T3
9219,2004-03-28 GMT,2004,3,28,2,train,-1.93982150383263,T3
9220,2004-03-29 GMT,2004,3,29,4,train,-2.30932147733924,T3
9221,2004-03-30 GMT,2004,3,30,1,train,-0.55055945746159,T3
9222,2004-03-31 GMT,2004,3,31,1,train,0.135237484693361,T2
9223,2004-04-01 GMT,2004,4,1,2,train,0.610160327812521,T1
9224,2004-04-02 GMT,2004,4,2,2,train,0.757328838763756,T1
9225,2004-04-03 GMT,2004,4,3,4,train,0.524475886441633,T1
9226,2004-04-04 GMT,2004,4,4,4,train,0.261041604923258,T2
9227,2004-04-05 GMT,2004,4,5,4,train,-0.381563345547714,T3
9228,2004-04-06 GMT,2004,4,6,4,train,-1.78120508263205,T3
9229,2004-04-07 GMT,2004,4,7,4,train,-2.22189763424591,T3
9230,2004-04-08 GMT,2004,4,8,4,train,-4.19533396779209,T3
9231,2004-04-09 GMT,2004,4,9,1,train,-2.26583643427811,T3
9232,2004-04-10 GMT,2004,4,10,1,train,-1.4351114062166,T3
9233,2004-04-11 GMT,2004,4,11,1,train,-0.787543488874521,T3
9234,2004-04-12 GMT,2004,4,12,1,train,-0.52013883385926,T3
9235,2004-04-13 GMT,2004,4,13,5,train,0.348805765744896,T2
9236,2004-04-14 GMT,2004,4,14,5,train,0.669413425618427,T1
9237,2004-04-15 GMT,2004,4,15,2,train,-0.964007684270634,T3
9238,2004-04-16 GMT,2004,4,16,2,train,-2.98396356062199,T3
9239,2004-04-17 GMT,2004,4,17,4,train,-2.90719355307864,T3
9240,2004-04-18 GMT,2004,4,18,1,train,-2.24960516929204,T3
9241,2004-04-19 GMT,2004,4,19,3,train,-0.906683053591787,T3
9242,2004-04-20 GMT,2004,4,20,3,train,0.178873780078183,T2
9243,2004-04-21 GMT,2004,4,21,5,train,0.646470338768566,T1
9244,2004-04-22 GMT,2004,4,22,3,train,1.18782131179872,T1
9245,2004-04-23 GMT,2004,4,23,3,train,1.16917946290382,T1
9246,2004-04-24 GMT,2004,4,24,3,train,1.3002490546522,T1
9247,2004-04-25 GMT,2004,4,25,2,train,0.911804727603307,T1
9248,2004-04-26 GMT,2004,4,26,2,train,0.122352677368944,T2
9249,2004-04-27 GMT,2004,4,27,2,train,-0.0386837810106994,T2
9250,2004-04-28 GMT,2004,4,28,2,train,0.0275647367659099,T2
9251,2004-04-29 GMT,2004,4,29,1,train,0.943662248280701,T1
9252,2004-04-30 GMT,2004,4,30,1,train,1.14529104903089,T1
9253,2004-05-01 GMT,2004,5,1,2,train,0.723382145365382,T1
9254,2004-05-02 GMT,2004,5,2,2,train,0.637707157264725,T1
9255,2004-05-03 GMT,2004,5,3,2,train,0.361057203963858,T2
9256,2004-05-04 GMT,2004,5,4,1,train,0.682146980619154,T1
9257,2004-05-05 GMT,2004,5,5,1,train,0.136825634092116,T2
9258,2004-05-06 GMT,2004,5,6,2,train,0.0134037379603505,T2
9259,2004-05-07 GMT,2004,5,7,2,train,0.156573515604007,T2
9260,2004-05-08 GMT,2004,5,8,1,train,0.796030527088163,T1
9261,2004-05-09 GMT,2004,5,9,2,train,1.38721914077446,T1
9262,2004-05-10 GMT,2004,5,10,2,train,1.2623508942974,T1
9263,2004-05-11 GMT,2004,5,11,4,train,0.397045803732059,T2
9264,2004-05-12 GMT,2004,5,12,4,train,-0.0660888114094423,T2
9265,2004-05-13 GMT,2004,5,13,1,train,-1.26024481348947,T3
9266,2004-05-14 GMT,2004,5,14,1,train,-1.77593961111356,T3
9267,2004-05-15 GMT,2004,5,15,1,train,-1.04730044827316,T3
9268,2004-05-16 GMT,2004,5,16,3,train,-0.642946267426031,T3
9269,2004-05-17 GMT,2004,5,17,3,train,-0.524421165273758,T3
9270,2004-05-18 GMT,2004,5,18,5,train,-1.19717259451037,T3
9271,2004-05-19 GMT,2004,5,19,5,train,-0.924039257735317,T3
9272,2004-05-20 GMT,2004,5,20,5,train,-0.790086418566574,T3
9273,2004-05-21 GMT,2004,5,21,3,train,-0.207821691978036,T2
9274,2004-05-22 GMT,2004,5,22,3,train,-0.177561773969627,T2
9275,2004-05-23 GMT,2004,5,23,5,train,-1.0509777703929,T3
9276,2004-05-24 GMT,2004,5,24,5,train,-0.940119270397705,T3
9277,2004-05-25 GMT,2004,5,25,3,train,-0.313405267184507,T3
9278,2004-05-26 GMT,2004,5,26,5,train,-0.376486939433838,T3
9279,2004-05-27 GMT,2004,5,27,5,train,-0.715074719286123,T3
9280,2004-05-28 GMT,2004,5,28,2,train,-1.32935767214598,T3
9281,2004-05-29 GMT,2004,5,29,1,train,-0.941074050691003,T3
9282,2004-05-30 GMT,2004,5,30,1,train,-1.08075557161954,T3
9283,2004-05-31 GMT,2004,5,31,3,train,0.00718348614856266,T2
9284,2004-06-01 GMT,2004,6,1,5,train,0.503291107854678,T1
9285,2004-06-02 GMT,2004,6,2,2,train,0.826290445096571,T1
